"1992","20269","10897","G","02:07.1","Time"
"1992","20269","11402","S","02:09.5","Time"
"1992","20269","11611","G","02:26.7","Time"
"1992","20269","12197","S","02:26.8","Time"
"1992","20269","12669","B","02:26.9","Time"
"1992","20269","13605","B","02:10.2","Time"
"1992","20270","10228","G","02:10.2","Time"
"1992","20270","11187","B","02:11.3","Time"
"1992","20270","13237","S","02:11.2","Time"
"1992","20272","10936","B","01:58.5","Time"
"1992","20272","12238","S","01:57.9","Time"
"1992","20272","13608","G","01:56.3","Time"
"1992","20273","12820","B","02:09.0","Time"
"1992","20273","13303","G","02:08.7","Time"
"1992","20273","14085","S","02:09.0","Time"
"1992","20274","11500","S","01:46.9","Time"
"1992","20274","11758","B","01:47.6","Time"
"1992","20274","13270","G","01:46.7","Time"
"1992","20275","11356","G","01:57.9","Time"
"1992","20275","11807","B","01:59.7","Time"
"1992","20275","13922","S","01:58.0","Time"
"1992","20276","10474","S","02:01.0","Time"
"1992","20276","10700","B","02:01.0","Time"
"1992","20276","10711","G","02:00.8","Time"
"1992","20277","11551","B","02:13.9","Time"
"1992","20277","12197","G","02:11.7","Time"
"1992","20277","13303","S","02:11.9","Time"
"1992","20278","10240","S","03:17.6","Time"
"1992","20278","10333","G","03:16.7","Time"
"1992","20278","11541","G","03:16.7","Time"
"1992","20278","11623","G","03:16.7","Time"
"1992","20278","11797","S","03:17.6","Time"
"1992","20278","12812","G","03:16.7","Time"
"1992","20278","12998","B","03:17.9","Time"
"1992","20278","13029","S","03:17.6","Time"
"1992","20278","13054","S","03:17.6","Time"
"1992","20278","13156","B","03:17.9","Time"
"1992","20278","13867","B","03:17.9","Time"
"1992","20278","14283","B","03:17.9","Time"
"1992","20279","10331","S","03:40.1","Time"
"1992","20279","11356","G","03:39.5","Time"
"1992","20279","11551","B","03:41.6","Time"
"1992","20279","11665","S","03:40.1","Time"
"1992","20279","12382","G","03:39.5","Time"
"1992","20279","12846","B","03:41.6","Time"
