"1988","20125","13577","30061","FRA","G","09/30/1988"
"1988","20125","15897","30061","FRA","G","09/30/1988"
"1988","20125","15960","30061","FRG","S","09/30/1988"
"1988","20125","15990","30061","FRG","S","09/30/1988"
"1988","20125","16216","30061","FRA","G","09/30/1988"
"1988","20125","16428","30061","FRG","S","09/30/1988"
"1988","20125","16442","30061","FRA","G","09/30/1988"
"1988","20125","16490","30061","FRG","S","09/30/1988"
"1988","20125","16580","30061","URS","B","09/30/1988"
"1988","20125","16583","30061","URS","B","09/30/1988"
"1988","20127","12333","30061","URS","G","09/27/1988"
"1988","20127","13368","30061","FRG","S","09/27/1988"
"1988","20127","14111","30061","FRG","S","09/27/1988"
"1988","20127","15732","30061","URS","G","09/27/1988"
"1988","20127","15763","30061","FRG","S","09/27/1988"
"1988","20127","15819","30061","HUN","B","09/27/1988"
"1988","20127","15933","30061","FRG","S","09/27/1988"
"1988","20127","15937","30061","HUN","B","09/27/1988"
"1988","20127","15984","30061","HUN","B","09/27/1988"
"1988","20127","15991","30061","FRG","S","09/27/1988"
"1988","20127","16068","30061","URS","G","09/27/1988"
"1988","20127","16162","30061","URS","G","09/27/1988"
"1988","20127","16450","30061","URS","G","09/27/1988"
"1988","20127","16565","30061","HUN","B","09/27/1988"
"1988","20127","16566","30061","HUN","B","09/27/1988"
"1988","20128","10250","30061","FRG","G","09/28/1988"
"1988","20128","10397","30061","ITA","S","09/28/1988"
"1988","20128","13915","30061","ITA","S","09/28/1988"
"1988","20128","14267","30061","ITA","S","09/28/1988"
"1988","20128","15958","30061","FRG","G","09/28/1988"
"1988","20128","15974","30061","FRG","G","09/28/1988"
"1988","20128","15977","30061","ITA","S","09/28/1988"
"1988","20128","16083","30061","HUN","B","09/28/1988"
"1988","20128","16150","30061","FRG","G","09/28/1988"
"1988","20128","16176","30061","HUN","B","09/28/1988"
"1988","20128","16547","30061","HUN","B","09/28/1988"
"1988","20128","16567","30061","HUN","B","09/28/1988"
"1988","20128","16600","30061","ITA","S","09/28/1988"
"1988","20128","16603","30061","HUN","B","09/28/1988"
"1988","20128","16652","30061","FRG","G","09/28/1988"
"1988","20129","10462","30061","HUN","G","09/29/1988"
"1988","20129","12355","30061","ITA","B","09/29/1988"
"1988","20129","12684","30061","HUN","G","09/29/1988"
"1988","20129","13017","30061","URS","S","09/29/1988"
"1988","20129","13674","30061","HUN","G","09/29/1988"
"1988","20129","15722","30061","URS","S","09/29/1988"
"1988","20129","15797","30061","URS","S","09/29/1988"
"1988","20129","15842","30061","ITA","B","09/29/1988"
"1988","20129","15876","30061","HUN","G","09/29/1988"
"1988","20129","15883","30061","ITA","B","09/29/1988"
"1988","20129","15988","30061","HUN","G","09/29/1988"
"1988","20129","16163","30061","URS","S","09/29/1988"
"1988","20129","16292","30061","ITA","B","09/29/1988"
"1988","20129","16309","30061","URS","S","09/29/1988"
"1988","20129","16482","30061","ITA","B","09/29/1988"
"1988","20130","15725","30055","BRA","S","10/01/1988"
"1988","20130","15733","30055","BRA","S","10/01/1988"
"1988","20130","15789","30055","FRG","B","09/30/1988"
"1988","20130","15794","30055","URS","G","10/01/1988"
"1988","20130","15829","30055","BRA","S","10/01/1988"
"1988","20130","15830","30055","BRA","S","10/01/1988"
"1988","20130","15850","30055","URS","G","10/01/1988"
"1988","20130","15874","30055","BRA","S","10/01/1988"
"1988","20130","15910","30055","URS","G","10/01/1988"
"1988","20130","15945","30055","FRG","B","09/30/1988"
"1988","20130","15951","30055","BRA","S","10/01/1988"
"1988","20130","15957","30055","BRA","S","10/01/1988"
"1988","20130","15966","30055","URS","G","10/01/1988"
"1988","20130","15973","30055","FRG","B","09/30/1988"
"1988","20130","16002","30055","FRG","B","09/30/1988"
"1988","20130","16009","30055","URS","G","10/01/1988"
"1988","20130","16013","30055","FRG","B","09/30/1988"
"1988","20130","16026","30055","FRG","B","09/30/1988"
"1988","20130","16051","30055","FRG","B","09/30/1988"
"1988","20130","16085","30055","FRG","B","09/30/1988"
"1988","20130","16100","30055","BRA","S","10/01/1988"
"1988","20130","16101","30055","FRG","B","09/30/1988"
"1988","20130","16116","30055","URS","G","10/01/1988"
"1988","20130","16118","30055","URS","G","10/01/1988"
"1988","20130","16146","30055","FRG","B","09/30/1988"
"1988","20130","16148","30055","FRG","B","09/30/1988"
"1988","20130","16175","30055","URS","G","10/01/1988"
"1988","20130","16197","30055","URS","G","10/01/1988"
"1988","20130","16201","30055","URS","G","10/01/1988"
"1988","20130","16233","30055","URS","G","10/01/1988"
